ticker,tradeDate,orIvXern20d,slope,slopeInf,deriv,derivInf,orHv20d,iv30d,iv60d,iv90d,divYield
BAC,2007-02-09,11.39,0.119954,4.3388,0.0019,0.0903,13.1,12.94,13.35,13.58,4.4
BAC,2007-02-12,12.04,0.135488,4.14697,0.0028,0.1015,13.4,13.94,13.87,13.91,4.4
BAC,2007-02-13,11.26,2.89577,4.24908,0.01,0.1433,13.38,12.58,12.93,13.22,4.3
BAC,2007-02-14,9.56,2.48629,4.08474,0.0136,0.1157,13.91,12.2,12.44,12.63,4.3
BAC,2007-02-15,8.76,1.78157,3.97916,0.2005,0.1424,13.99,12,12.33,12.58,4.3
BAC,2007-02-16,9.15,2.35586,4.2594,0.0088,0.0859,14.09,12.21,12.4,12.54,4.3
BAC,2007-02-20,11.7,1.56991,6.6301,0.0004,0.2265,14.1,13.47,11.63,11.39,4.2
BAC,2007-02-21,10.94,2.43386,4.9875,0.0004,0.1056,14.07,12.23,12,12.05,4.3
BAC,2007-02-22,10.54,2.1806,4.80177,0.0004,0.1055,13.83,12.1,11.74,12.21,4.3
BAC,2007-02-23,12.19,2.57355,5.02486,0.0491,0.1001,13.56,13.57,13.43,13.46,4.4
BAC,2007-02-26,13.3,2.52767,4.84516,0.0726,0.1009,13.67,13.8,14.09,13.85,4.4
BAC,2007-02-27,22.55,2.58006,4.50853,0.0031,0.0777,13.05,27.11,22.17,20.49,4.6
BAC,2007-02-28,19.09,3.5366,5.18863,0.0487,0.1033,21.16,21.53,18.66,17.66,4.6
BAC,2007-03-01,19.11,3.42315,4.959,0.0376,0.0787,21.43,21.61,18.63,17.63,4.7
BAC,2007-03-02,20.28,3.38015,4.75483,0.0948,0.0685,21.59,22.77,19.42,18.79,4.7
BAC,2007-03-05,21.59,3.69083,5.24626,0.0509,0.0715,21.7,25.11,20.53,19.16,4.7
BAC,2007-03-06,17.74,4.02111,5.3639,0.1957,0.1046,21.9,19.23,17.58,17,4.6
BAC,2007-03-07,18.11,4.21557,5.21945,0.1172,0.0961,22.75,19.71,17.81,17.25,4.6
BAC,2007-03-08,17.36,4.29771,5.26074,0.125,0.0999,22.83,19.3,17.44,16.92,4.6
BAC,2007-03-09,17.44,4.58032,5.27424,0.0118,0.0998,23.02,18.68,17.28,16.75,4.6
BAC,2007-03-12,16.77,4.98083,5.18253,0.0127,0.1031,23.09,19.14,16.58,16.31,4.6
BAC,2007-03-13,19.22,4.31311,4.99596,0.0668,0.0828,22.9,19.94,19.25,18.89,4.7
BAC,2007-03-14,20.49,5.09297,5.02583,0.1157,0.0895,25.1,21.33,20.5,19.99,4.7
BAC,2007-03-15,19.6,4.58391,5.1229,0.1037,0.0785,25.74,20.3,19.33,19.11,4.7
BAC,2007-03-16,19.62,5.1584,5.20615,0.104,0.0836,26.21,20.1,19.67,19.5,4.7
BAC,2007-03-19,17.77,5.13507,5.02928,0.1166,0.0862,26.52,18.5,17.97,18.17,4.6
BAC,2007-03-20,16.02,4.46985,5.04997,0.0883,0.0955,27.01,15.79,16.7,16.75,4.6
BAC,2007-03-21,14.7,5.76358,5.39294,0.0002,0.088,27.08,15.6,14.79,15.3,4.5
BAC,2007-03-22,15.84,6.4454,5.35657,0.0003,0.1087,28.07,17.01,15.57,15.9,4.5
BAC,2007-03-23,15.49,5.38419,5.30414,0.0003,0.1026,28.13,16.58,15.21,15.87,4.5
BAC,2007-03-26,15.15,5.22195,5.29901,0.0003,0.1113,27.77,16,15.37,15.63,4.5
BAC,2007-03-27,15.99,6.22272,5.23554,0.0002,0.0797,27.88,17.4,15.62,15.93,4.5
BAC,2007-03-28,17.86,4.09213,5.16291,0.1378,0.1024,22.12,18.22,18.09,17.96,4.6
BAC,2007-03-29,16.59,4.39073,5.26392,0.0003,0.0826,22.29,17.34,17,17.05,4.6
BAC,2007-03-30,17.59,4.44878,5.47021,0.1261,0.0998,21.91,17.84,17.83,17.77,4.6
BAC,2007-04-02,18.37,4.33011,5.27077,0.0794,0.1032,22.27,19.2,18.33,18.26,4.6
BAC,2007-04-03,17.33,4.35885,5.32419,0.1153,0.0691,22.64,17.61,17.59,17.59,4.6
BAC,2007-04-04,16.79,3.33424,5.04033,0.0002,0.0799,21.71,17.12,16.93,17.18,4.6
BAC,2007-04-05,16.21,4.46074,5.2564,0.0002,0.0769,21.55,16.53,16.36,16.66,4.6
BAC,2007-04-09,17.8,4.21179,5.20774,0.0003,0.0868,21.43,18.7,17.74,17.39,4.6
BAC,2007-04-10,16.23,4.94819,5.27838,0.0004,0.1082,21.38,17.64,16.69,16.71,4.6
BAC,2007-04-11,17.97,4.88564,5.25837,0.199,0.0897,21.35,19.52,18.27,17.71,4.6
BAC,2007-04-12,16.78,5.42374,5.11519,0.245,0.1044,19.08,18.11,17.32,17.16,4.7
BAC,2007-04-13,16.42,3.71628,5.22893,0.0005,0.0998,17.92,17.62,17.12,17.17,4.6
BAC,2007-04-16,15.14,3.17799,5.09218,0.0003,0.0855,17.12,16.35,15.65,15.83,4.6
BAC,2007-04-17,15.27,3.31702,5.20644,0.0004,0.0939,17.27,15.74,15.73,15.72,4.6
BAC,2007-04-18,13.23,4.30837,5.2153,0.002,0.1234,16.47,16.25,16.08,15.94,4.5
BAC,2007-04-19,15.49,3.23016,5.12441,0.0006,0.1189,16.85,15.88,15.98,16.05,4.6
BAC,2007-04-20,14.05,3.42371,5.26474,0.0004,0.0794,15.81,14.32,14.86,15.27,4.6
BAC,2007-04-23,15.19,2.42593,4.56459,0.0134,0.0994,16.02,14.81,15.91,15.89,4.6
BAC,2007-04-24,13.97,4.1774,4.78625,0.001,0.088,16.5,14.36,14.68,15.46,4.6
BAC,2007-04-25,13.99,4.31582,4.8405,0.0005,0.0797,16.4,13.88,14.68,15.18,4.5
BAC,2007-04-26,14.47,2.2119,4.45867,0.0005,0.0905,16.63,15.05,15,15.22,4.6
BAC,2007-04-27,14.08,2.58214,4.73851,0.0017,0.1026,15.79,14.47,14.76,15.4,4.6
BAC,2007-04-30,14.8,2.45921,4.68771,0.0013,0.0977,15.62,15.28,15.32,15.69,4.6
BAC,2007-05-01,14.04,2.70783,4.79875,0.001,0.0805,15,14.56,15.05,15.27,4.6
BAC,2007-05-02,14.56,3.07342,4.73352,0.0024,0.1014,14.22,14.72,15.31,15.59,4.6
BAC,2007-05-03,14.81,3.25811,4.93069,0.0007,0.0783,14.04,15.35,15.18,15.53,4.5
BAC,2007-05-04,14.84,2.23985,4.62621,0.0012,0.0781,14.08,14.95,15.49,15.89,4.5
BAC,2007-05-07,15.04,3.37224,4.75619,0.0017,0.0741,14.03,14.97,15.5,16.19,4.5
BAC,2007-05-08,14.69,1.94906,4.7777,0.0004,0.0639,13.98,15.51,15.43,15.43,4.5
BAC,2007-05-09,14.65,2.73811,4.6811,0.0028,0.101,13.97,15.09,15.3,15.71,4.5
BAC,2007-05-10,14.83,2.48749,4.40183,0.0011,0.07,13.52,15.64,15.66,16.1,4.6
BAC,2007-05-11,13.78,3.45494,4.57443,0.0025,0.0942,14.36,14.16,14.81,15.55,4.6
BAC,2007-05-14,14.2,2.34449,4.4582,0.0085,0.1032,14.45,13.93,14.91,16.03,4.6
BAC,2007-05-15,13.83,3.03247,4.58181,0.0027,0.0753,13.75,13.77,15.12,16.24,4.6
BAC,2007-05-16,13.09,3.69982,4.70225,0.0891,0.0919,13.8,13.1,14.64,15.87,4.6
BAC,2007-05-17,13.09,3.20699,4.61383,0.0428,0.0831,13.28,14.05,15.32,16.3,4.6
BAC,2007-05-18,12.42,3.51979,4.74565,0.0951,0.1007,12.53,13.43,14.33,15.01,4.5
BAC,2007-05-21,11.75,2.176,5.15895,0.0184,0.092,11.9,13.16,13.74,14.4,4.5
BAC,2007-05-22,11.17,2.15096,5.15196,0.0038,0.0982,11.03,13.05,13.14,14.33,4.5
BAC,2007-05-23,10.07,1.61776,5.16507,0.0093,0.1007,10.89,12.13,13.55,14.03,4.5
BAC,2007-05-24,11.04,2.34981,5.30006,0.0055,0.0743,10.41,14.33,14.32,14.74,4.6
BAC,2007-05-25,10.74,2.31272,5.20265,0.0056,0.0634,10.54,12.82,13.88,14.45,4.5
BAC,2007-05-29,10.87,2.22914,5.18605,0.0079,0.0889,10.57,14.38,14.5,14.82,4.5
BAC,2007-05-30,10.94,3.13171,5.56335,0.0121,0.109,10.48,14.95,14.47,14.39,4.7
BAC,2007-05-31,10.84,2.75965,5.56669,0.0105,0.1179,10.63,14.13,14.39,14.26,4.7
BAC,2007-06-01,10.7,3.89733,5.37784,0.0089,0.0892,10.84,13.94,14.22,14.32,4.7
BAC,2007-06-04,10.54,3.84915,5.59999,0.0005,0.1141,10.84,13.88,14,14.42,4.7
BAC,2007-06-05,10.98,4.05962,5.45085,0.0202,0.1115,10.74,14.04,14.21,15,4.7
BAC,2007-06-06,11.69,5.04002,5.45342,0.1417,0.103,10.73,15.42,15.38,15.38,4.8
BAC,2007-06-07,14.66,6.40113,5.33456,0.0134,0.0982,10.82,16.66,16.8,17.06,4.8
BAC,2007-06-08,12.1,4.46727,5.39931,0.1211,0.1101,11.37,15.4,15.92,15.96,4.8
BAC,2007-06-11,12.23,4.04651,5.22897,0.0858,0.0779,10.7,16.49,15.96,16.06,4.8
BAC,2007-06-12,12.34,5.64405,5.28613,0.0118,0.0812,10.64,16.16,16.15,16.2,4.8
BAC,2007-06-13,11.48,3.96322,5.29639,0.0104,0.1017,10.63,14.9,15.24,15.44,4.8
BAC,2007-06-14,12.94,0.301016,5.249,0.0162,0.0822,11.17,14.54,15.46,15.59,4.8
BAC,2007-06-15,14.09,1.124,5.32894,0.0477,0.0925,11.13,13.58,14.86,15.9,4.8
BAC,2007-06-18,11.13,0.958871,5.05908,0.029,0.084,11.14,13.77,14.86,15.26,4.8
BAC,2007-06-19,10.99,2.41595,5.05896,0.0003,0.0876,11.17,14.45,14.44,14.99,4.7
BAC,2007-06-20,12.66,3.12949,5.13873,0.1108,0.0859,11.79,14.87,15.8,16.07,4.8
BAC,2007-06-21,14.66,6.96215,5.42594,0.052,0.0893,12.39,14.59,15.84,16.03,4.8
BAC,2007-06-22,15.96,4.05889,4.99578,0.0003,0.0734,12.28,17.27,18.31,18.33,4.9
BAC,2007-06-25,17.55,4.24314,4.98452,0.0003,0.0837,13.1,17.52,18.17,18.17,4.9
BAC,2007-06-26,15.59,3.99655,4.98545,0.0004,0.0834,13.44,17.61,18.07,18.52,4.9
BAC,2007-06-27,16.85,5.66698,5.12608,0.0003,0.0979,13.61,16.24,17.46,17.69,4.9
BAC,2007-06-28,13.07,4.67206,5.19044,0.0004,0.0938,13.68,16.63,16.77,17.35,4.9
BAC,2007-06-29,15.35,5.97675,5.04291,0.0003,0.0916,13.81,17.21,17.88,17.76,4.9
BAC,2007-07-02,15.06,6.43885,5.08369,0.0003,0.0944,14.06,16.97,16.43,16.64,4.9
BAC,2007-07-03,14.5,5.49502,5.26296,0.0004,0.0932,14.21,15.49,16.07,16.54,4.9
BAC,2007-07-05,12.55,6.2163,4.97943,0.0005,0.0938,14.32,16.38,16.51,16.73,4.9
BAC,2007-07-06,12.39,4.65393,4.9059,0.0004,0.0872,14.43,16.55,16.39,16.65,4.9
BAC,2007-07-09,13.62,3.38604,4.70923,0.0004,0.0986,14.09,17.91,17.25,17.2,5
BAC,2007-07-10,15.01,3.91423,4.76263,0.0004,0.0864,13.79,20.5,19.29,18.75,5
BAC,2007-07-11,18.12,4.00782,4.79838,0.0003,0.0675,13.9,20.78,19.37,18.91,5
BAC,2007-07-12,17.16,6.08835,5.07403,0.0004,0.1067,14.29,17.9,17.77,18.16,4.9
BAC,2007-07-13,15.46,3.93843,4.53275,0.0004,0.0913,15.11,17.77,17.3,17.52,4.9
BAC,2007-07-16,14.85,2.73935,4.78425,0.149,0.0989,15.08,18.73,18.14,18.22,4.9
BAC,2007-07-17,13.94,3.7564,5.18175,0.2083,0.1097,15.24,17.03,17.4,17.7,4.9
BAC,2007-07-18,14.27,6.13349,5.0972,0.0003,0.0829,15.34,18.08,18.39,18.65,4.9
BAC,2007-07-19,12.36,5.56854,5.05188,0.0004,0.0839,15.88,16.75,17.09,17.36,4.9
BAC,2007-07-20,21.08,3.98389,5.04331,0.0003,0.0942,15.81,21.62,21.08,20.66,5
BAC,2007-07-23,19.3,3.26046,4.62266,0.0021,0.0805,17.04,21.2,19.55,19.46,5
BAC,2007-07-24,22.53,5.91827,4.89717,0.0006,0.0875,16.26,23.02,22.17,22.27,5.1
BAC,2007-07-25,20.48,4.35636,4.81987,0.0306,0.0814,17.25,20.98,20.43,20.81,5
BAC,2007-07-26,24.89,7.414,5.40356,0.0628,0.1081,18.42,25.01,24.29,24.06,5.3
BAC,2007-07-27,25.53,5.2181,4.64903,0.0672,0.0594,18.75,25.83,25.34,24.64,5.3
BAC,2007-07-30,24.73,5.95599,5.01746,0.1132,0.0973,18.91,24.52,23.98,24.33,5.3
BAC,2007-07-31,25.98,5.47415,4.97459,0.0352,0.0724,18.9,26.15,25.41,25.37,5.3
BAC,2007-08-01,28.63,6.56345,5.43354,0.1239,0.0806,19.32,28.11,27.44,27.91,5.3
BAC,2007-08-02,26.75,7.99228,5.40654,0.0149,0.081,19.71,25.92,26.01,26.62,5.2
BAC,2007-08-03,30.24,6.49378,5.52665,0.0482,0.0904,19.64,30.83,29.27,29.2,5.3
BAC,2007-08-06,27.38,7.19465,6.22799,0.1624,0.1118,20.44,27.16,26.92,27.3,5.2
BAC,2007-08-07,22.74,7.49766,6.63936,0.1129,0.1329,22.41,22.97,22.9,23.21,5.1
BAC,2007-08-08,20.98,8.1599,7.285,0.1279,0.1274,23.62,21.85,21.12,21.33,5
BAC,2007-08-09,26.79,6.94081,7.10836,0.1065,0.117,24.45,28.35,26.25,25.3,5.2
BAC,2007-08-10,26.52,6.71178,6.79617,0.0043,0.1118,24.97,28.16,26.23,25.05,5.2
BAC,2007-08-13,25.53,7.4417,6.84018,0.0803,0.0957,25.94,26.27,25.16,26.33,5.2
BAC,2007-08-14,29.12,6.78327,6.75946,0.0678,0.0909,26.09,29.55,28.42,27.12,5.2
BAC,2007-08-15,31.65,7.4137,7.4643,0.1452,0.1165,26.45,31.76,30.65,29.42,5.2
BAC,2007-08-16,30.27,9.03528,8.39054,0.1687,0.162,26.83,31.42,29.41,27.31,5
BAC,2007-08-17,23.68,7.19978,8.79288,0.1407,0.1604,29.61,23.16,23.02,22.87,4.8
BAC,2007-08-20,22.27,6.37979,8.47014,0.1663,0.1486,31.37,21.74,22.97,21.71,4.9
BAC,2007-08-21,21.34,6.92309,8.19404,0.1632,0.1348,32.09,20.37,22.06,21.16,4.9
BAC,2007-08-22,19.31,6.23071,8.44226,0.0517,0.1315,31.8,18.11,19.89,20.67,4.9
BAC,2007-08-23,21.37,6.22694,8.23201,0.0305,0.1158,31.3,18.41,22.35,21.87,4.8
BAC,2007-08-24,20.95,6.2992,8.15756,0.0269,0.1207,31.13,18.72,21.6,21.72,4.8
BAC,2007-08-27,22.43,3.59082,7.1326,0.0308,0.0867,30.99,19.67,22.68,22.8,4.9
BAC,2007-08-28,27.38,4.69211,6.49775,0.0224,0.0694,31.37,25.75,27.13,26.43,5.1
BAC,2007-08-29,23.96,4.05476,7.03315,0.0502,0.0621,31.79,21.93,24.52,23.8,5
BAC,2007-08-30,25.07,4.23114,6.70111,0.1044,0.0665,31.98,23.5,25.36,24.54,5
BAC,2007-08-31,24.32,3.82504,6.55803,0.0753,0.0841,32.03,22.21,24.59,24.09,4.9
BAC,2007-09-04,23.39,4.86436,6.78519,0.0491,0.0986,31.68,22.51,23.32,22.79,4.9
BAC,2007-09-05,25.54,5.36319,6.31528,0.0718,0.0781,30.43,26.21,25.11,24.26,5.2
BAC,2007-09-06,25.59,5.53872,6.38617,0.072,0.089,29.58,25.37,25.43,24.67,5.2
BAC,2007-09-07,27.51,4.328,6.05167,0.0319,0.0872,28.71,27.52,27.03,26.2,5.3
BAC,2007-09-10,29.38,4.24027,5.92482,0.0441,0.0811,28.05,28.98,28.52,27.82,5.3
BAC,2007-09-11,26.2,4.75943,6.21951,0.0915,0.0845,27.36,25.93,25.44,25.37,5.3
BAC,2007-09-12,26.21,4.5742,5.93054,0.0656,0.0649,27.35,26.69,25.24,25.15,5.3
BAC,2007-09-13,24.45,4.4033,6.50887,0.0653,0.1026,26.96,25.3,23.45,23.26,5.2
BAC,2007-09-14,24.72,4.6337,6.44605,0.0243,0.115,26.2,25.39,24.08,24.07,5.2
BAC,2007-09-17,26.69,4.22118,6.04361,0.0085,0.1051,22.75,28.74,25.42,24.93,5.3
BAC,2007-09-18,20.72,5.18655,6.60143,0.0567,0.1432,19.6,22.2,20.51,20.38,5.1
BAC,2007-09-19,19.47,4.42697,6.56457,0.1513,0.1456,21.13,20.44,19.92,19.37,5.1
BAC,2007-09-20,20.95,3.89049,6.27188,0.1686,0.1283,21.13,21.31,21.12,20.98,5.1
BAC,2007-09-21,19.46,5.01998,6.27407,0.107,0.1326,21.08,19.5,19.88,20.3,5.1
BAC,2007-09-24,19.08,3.96968,6.09991,0.1229,0.1289,21.13,20.06,19.74,19.55,5.1
BAC,2007-09-25,20.31,5.24259,5.86688,0.1835,0.1311,21.38,19.91,20.77,21.18,5.2
BAC,2007-09-26,19.58,4.21545,5.68761,0.0937,0.1152,20.8,19.36,20.1,20.56,5.1
BAC,2007-09-27,19.49,4.69049,5.7123,0.1287,0.1172,19.87,19.6,19.84,20.28,5.1
BAC,2007-09-28,19.69,4.82452,5.60867,0.061,0.1021,19.2,19.28,20.09,20.79,5.2
BAC,2007-10-01,19.29,4.96155,5.88684,0.1169,0.111,19.17,18.93,19.72,20.38,5.1
BAC,2007-10-02,18.84,5.76555,6.03778,0.0027,0.1183,19.22,18.38,19.32,19.96,5
BAC,2007-10-03,19.45,5.47916,6.13076,0.0968,0.1097,19.8,19.74,19.92,19.95,5
BAC,2007-10-04,18.54,7.07318,6.23944,0.0803,0.1028,19.69,18.88,18.8,19.21,4.9
BAC,2007-10-05,17.84,3.10644,6.05101,0.1688,0.104,19.71,18.44,18.22,18.36,4.9
BAC,2007-10-08,17.61,5.98424,6.46133,0.1707,0.1232,19.09,18.4,18.19,18.62,4.9
BAC,2007-10-09,17.29,5.478,6.00428,0.1837,0.1241,18.79,18.05,17.98,18.19,4.9
BAC,2007-10-10,17.54,5.813,6.14317,0.1532,0.1177,18.55,17.87,18.08,18.8,5
BAC,2007-10-11,17.81,6.25618,6.03846,0.0579,0.0968,18.63,18.19,18.41,19.05,4.9
BAC,2007-10-12,18.11,5.15363,5.91108,0.1419,0.1105,18.61,19.23,19.07,19.24,5
BAC,2007-10-15,20.66,3.3972,5.99225,0.4885,0.1013,18.69,22.26,21.21,20.92,5
BAC,2007-10-16,23.89,5.38907,5.6593,0.1579,0.083,18.94,25.33,24.02,22.93,5.2
BAC,2007-10-17,22.87,4.97771,5.48968,0.1525,0.0992,17.16,23.46,23.23,23.05,5.2
BAC,2007-10-18,23.01,3.84835,4.78369,0.2405,0.0946,17.27,23.6,23.79,23.94,5.3
BAC,2007-10-19,27.67,3.97342,4.65791,0.0018,0.0645,18.39,28.01,27.96,27.93,5.5
BAC,2007-10-22,25.59,5.56013,4.63802,0.1204,0.1045,19.66,25.04,25.69,25.96,5.4
BAC,2007-10-23,24.23,5.63412,4.7223,0.0874,0.1014,19.91,23.73,24.88,25.24,5.4
BAC,2007-10-24,26.88,4.80046,4.66568,0.0988,0.0983,20.21,27.14,26.86,27.29,5.5
BAC,2007-10-25,28.94,4.85593,4.62982,0.0201,0.0879,20.87,29.3,28.33,29.15,5.5
BAC,2007-10-26,25.97,5.00055,4.74119,0.0908,0.0793,21.76,25.9,26.29,26.48,5.4
BAC,2007-10-29,26.33,4.63251,4.8371,0.0676,0.0705,23.27,27.14,26.33,26.23,5.4
BAC,2007-10-30,26.65,4.53152,4.85673,0.0582,0.0747,23.15,27.87,26.61,26.48,5.4
BAC,2007-10-31,24.55,4.14728,5.17896,0.0253,0.0895,22.6,26.42,25.12,24.88,5.4
BAC,2007-11-01,31.28,3.68094,4.83897,0.0372,0.0605,23.14,33.66,31,30.28,5.7
BAC,2007-11-02,34.24,4.90997,5.31549,0.052,0.0923,26.7,36.82,33.34,32.69,5.7
BAC,2007-11-05,35.6,4.07529,4.9547,0.0602,0.0795,28.24,37.2,34.89,34.47,5.8
BAC,2007-11-06,30.95,5.23619,5.72839,0.0203,0.0988,29.69,32.11,30.77,31.14,5.7
BAC,2007-11-07,37.62,4.79301,5.02887,0.044,0.0619,30.56,40.08,37.21,36.46,6
BAC,2007-11-08,41.86,4.92968,5.55316,0.0211,0.0709,33.54,44.81,40.84,40,5.9
BAC,2007-11-09,45.74,5.67543,6.43693,0.0701,0.0709,35.39,49.24,44.24,42.44,5.9
BAC,2007-11-12,43,6.29587,6.82647,0.1026,0.1071,37.39,46,42.58,40.96,5.9
BAC,2007-11-13,34.63,6.87675,7.75822,0.0545,0.1262,38.05,34.93,34.16,33.69,5.6
BAC,2007-11-14,34.92,5.76242,6.71725,0.097,0.1081,40.27,34.8,34.59,34.06,5.7
BAC,2007-11-15,37.79,4.92804,5.82183,0.046,0.0923,40.69,37.29,37.63,36.47,5.9
BAC,2007-11-16,35.55,5.28107,5.86172,0.0532,0.0949,41.87,34.24,35.83,35.38,5.8
BAC,2007-11-19,37.93,3.87963,5.49207,0.0144,0.0708,41.43,36.6,37.95,37.79,6.1
BAC,2007-11-20,38.82,4.39584,6.25351,0.0828,0.0524,42.27,37.73,38.65,38.16,6.1
BAC,2007-11-21,43.16,4.47607,5.98673,0.0656,0.0772,43.08,41.94,43.31,40.68,6.2
BAC,2007-11-23,40.72,5.28023,6.30934,0.0856,0.0562,43.34,39.95,39.76,40.01,6
BAC,2007-11-26,45.58,4.37072,5.6728,0.0453,0.0265,43.37,45.33,44.03,43.49,6.2
BAC,2007-11-27,39.48,5.52315,7.3057,0.0807,0.0964,43.57,38.48,38.69,38.81,6
BAC,2007-11-28,31.87,6.47641,8.48062,0.1374,0.1157,44.25,31.42,31.79,32.45,5.8
BAC,2007-11-29,31.65,6.23529,8.04759,0.0726,0.1152,46.13,30.79,31.83,32.08,5.8
BAC,2007-11-30,30.49,5.79433,8.68655,0.0911,0.15,45.97,29.58,31.13,28.89,5.6
BAC,2007-12-03,31.83,5.08993,8.5343,0.1557,0.1358,44.76,31.1,31.76,31.87,5.7
BAC,2007-12-04,33.19,4.95059,8.26971,0.1144,0.1053,44.14,31.35,33.3,34.29,5.8
BAC,2007-12-05,31.54,6.55725,8.91549,0.2259,0.1667,43.36,29.34,32.01,33,5.8
BAC,2007-12-06,28.29,5.31559,8.86787,0.1159,0.177,43.27,28.18,28.58,28.56,5.8
BAC,2007-12-07,29.2,4.50288,8.41287,0.1255,0.1568,41.38,28.52,29.28,29.05,5.8
BAC,2007-12-10,28.87,6.92636,9.13598,0.1849,0.1704,40.06,28.68,28.99,28.76,5.7
BAC,2007-12-11,32.56,5.54609,7.57546,0.2069,0.1092,39.07,32.95,32.45,31.9,5.9
BAC,2007-12-12,36.9,4.81485,7.13431,0.0908,0.0865,40.89,37.73,36.7,35.77,6.1
BAC,2007-12-13,37.97,4.40433,7.11011,0.0879,0.0972,41.37,37.86,38.23,37.42,6.1
BAC,2007-12-14,40.47,3.92338,6.69447,0.1408,0.0946,41,40.5,40.43,38.93,6.3
BAC,2007-12-17,41.64,4.05226,6.27786,0.0897,0.0667,39.77,41.71,40.99,39.55,6.3
BAC,2007-12-18,40.11,5.29224,6.39613,0.1268,0.0656,39.8,39.15,39.64,38.56,6.4
BAC,2007-12-19,37.8,5.73973,6.47389,0.0909,0.0857,39.24,34.9,37.83,36.81,6.4
BAC,2007-12-20,36.52,5.2395,6.63765,0.1131,0.0874,38.49,35.06,36.95,36.22,6.4
BAC,2007-12-21,33.65,6.12438,6.85811,0.1241,0.0836,38.19,32.44,33.93,33.83,6.3
BAC,2007-12-24,31.25,5.77242,6.63286,0.1768,0.1001,38.01,29.94,32.01,31.95,6.2
BAC,2007-12-26,31.86,5.65421,6.74395,0.2,0.0998,37.12,29.61,32.62,32.09,6.2
BAC,2007-12-27,32.96,5.05648,6.28926,0.0551,0.0561,36.26,32.57,32.88,32.6,6.3
BAC,2007-12-28,33.35,5.58577,6.33783,0.0703,0.0631,34.16,32.48,33.45,33,6.4
BAC,2007-12-31,34.41,4.91246,5.98215,0.0659,0.0522,34.37,34.1,34.34,33.12,6.4
BAC,2008-01-02,35.72,4.49025,7.36312,0.0531,0.118,33.66,35.88,34.74,33.66,6.5
BAC,2008-01-03,35.94,4.45695,7.32738,0.0979,0.1397,33.94,35.91,35.05,33.81,6.5
BAC,2008-01-04,38.46,4.23822,7.25247,0.0836,0.1261,33.8,37.98,37.46,35.52,6.6
